easting,northing,elevation,slope
390355.2658,4047491.857,3557,43.68734
390364.6186,4047491.857,3548,43.034351
390373.9714,4047491.857,3540,40.883934
390383.3242,4047491.857,3532,39.372765
390392.677,4047491.857,3525,36.882553
390402.0298,4047491.857,3518,35.892719
390411.3826,4047491.857,3511,38.043438
390420.7354,4047491.857,3503,43.278309
390430.0882,4047491.857,3493,47.696671
390439.441,4047491.857,3482,45.939552
390448.7938,4047491.857,3474,43.040207
390458.1467,4047491.857,3465,43.726505
390467.4995,4047491.857,3456,45.171921
390476.8523,4047491.857,3447,48.566772
390486.2051,4047491.857,3436,48.566772
390495.5579,4047491.857,3427,43.776707
390504.9107,4047491.857,3420,38.577778
390514.2635,4047491.857,3415,37.507191
390523.6163,4047491.857,3409,39.580055
390532.9691,4047491.857,3403,43.94281
390542.3219,4047491.857,3394,47.751408
390551.6747,4047491.857,3385,47.616272
390561.0275,4047491.857,3376,45.457237
390570.3804,4047491.857,3368,39.842567
390579.7332,4047491.857,3363,35.77161
390589.086,4047491.857,3358,38.514923
390598.4388,4047491.857,3352,42.314381
390607.7916,4047491.857,3345,42.27129
390617.1444,4047491.857,3339,42.314381
390626.4972,4047491.857,3332,43.18005
390635.85,4047491.857,3325,41.795303
390645.2028,4047491.857,3318,42.265125
390654.5556,4047491.857,3310,43.904221
390663.9084,4047491.857,3302,47.518307
390673.2612,4047491.857,3291,48.987301
390682.6141,4047491.857,3281,42.827938
390691.9669,4047491.857,3275,38.067757
390701.3197,4047491.857,3269,36.830109
390710.6725,4047491.857,3266,39.132431
390720.0253,4047491.857,3265,43.997761
390729.3781,4047491.857,3265,47.620514
390738.7309,4047491.857,3266,49.320366
390748.0837,4047491.857,3265,49.006451
390757.4365,4047491.857,3265,46.951042
390766.7893,4047491.857,3264,43.56921
390776.1421,4047491.857,3264,40.382542
390785.4949,4047491.857,3262,39.638775
390794.8478,4047491.857,3259,40.12912
390804.2006,4047491.857,3255,41.428173
390813.5534,4047491.857,3249,41.111961
390822.9062,4047491.857,3244,39.813618
390832.259,4047491.857,3239,38.47551
390841.6118,4047491.857,3234,37.099236
390850.9646,4047491.857,3229,37.099236
390860.3174,4047491.857,3224,36.431206
390869.6702,4047491.857,3219,35.77161
390879.023,4047491.857,3214,36.715885
390888.3758,4047491.857,3207,37.397732
390897.7286,4047491.857,3202,37.125042
390907.0814,4047491.857,3197,36.431206
390916.4343,4047491.857,3193,33.816166
390925.7871,4047491.857,3191,32.771091
390935.1399,4047491.857,3192,34.0881
390944.4927,4047491.857,3193,33.475155
390953.8455,4047491.857,3195,32.372906
390963.1983,4047491.857,3197,32.430382
390972.5511,4047491.857,3199,33.137894
390981.9039,4047491.857,3201,34.119186
390991.2567,4047491.857,3204,35.210262
391000.6095,4047491.857,3207,35.46957
391009.9623,4047491.857,3209,35.743534
391019.3151,4047491.857,3212,35.883438
391028.668,4047491.857,3215,35.229614
391038.0208,4047491.857,3218,37.30452
391047.3736,4047491.857,3223,45.095879
391056.7264,4047491.857,3232,49.887249
391066.0792,4047491.857,3242,50.121349
391075.432,4047491.857,3252,55.165554
391084.7848,4047491.857,3267,59.37112
391094.1376,4047491.857,3283,54.780388
391103.4904,4047491.857,3293,47.475494
391112.8432,4047491.857,3303,45.605137
391122.196,4047491.857,3312,43.197437
391131.5488,4047491.857,3320,38.865261
391140.9017,4047491.857,3327,34.406517
391150.2545,4047491.857,3333,34.877712
391159.6073,4047491.857,3340,43.997761
391168.9601,4047491.857,3351,59.694603
391178.3129,4047491.857,3373,68.273857
391187.6657,4047491.857,3400,63.023537
391197.0185,4047491.857,3409,31.715084
391206.3713,4047491.857,3403,42.666718
391215.7241,4047491.857,3394,50.036709
390299.1489,4047482.504,3619,42.732613
390308.5017,4047482.504,3610,54.4291
390317.8545,4047482.504,3596,55.352249
390327.2073,4047482.504,3585,48.987301
390336.5601,4047482.504,3576,43.94281
390345.913,4047482.504,3568,42.394081
390355.2658,4047482.504,3560,44.488491
390364.6186,4047482.504,3550,45.337799
390373.9714,4047482.504,3541,42.369602
390383.3242,4047482.504,3533,40.16457
390392.677,4047482.504,3525,38.364624
390402.0298,4047482.504,3518,35.122894
390411.3826,4047482.504,3513,36.969578
390420.7354,4047482.504,3505,44.215515
390430.0882,4047482.504,3495,47.918465
390439.441,4047482.504,3485,47.061962
390448.7938,4047482.504,3476,43.904221
390458.1467,4047482.504,3469,42.946239
390467.4995,4047482.504,3462,47.167614
390476.8523,4047482.504,3452,52.000629
390486.2051,4047482.504,3441,51.053391
390495.5579,4047482.504,3432,45.136482
390504.9107,4047482.504,3425,39.215466
390514.2635,4047482.504,3419,36.600842
390523.6163,4047482.504,3413,37.431492
390532.9691,4047482.504,3406,38.300907
390542.3219,4047482.504,3400,43.776707
390551.6747,4047482.504,3390,47.922615
390561.0275,4047482.504,3380,44.94257
390570.3804,4047482.504,3372,37.847546
390579.7332,4047482.504,3367,32.692223
390589.086,4047482.504,3362,32.521931
390598.4388,4047482.504,3357,37.270489
390607.7916,4047482.504,3350,39.313026
390617.1444,4047482.504,3344,37.674129
390626.4972,4047482.504,3337,40.500778
390635.85,4047482.504,3328,41.04525
390645.2028,4047482.504,3321,40.242268
390654.5556,4047482.504,3313,42.540108
390663.9084,4047482.504,3304,45.629639
390673.2612,4047482.504,3294,46.848202
390682.6141,4047482.504,3284,41.111961
390691.9669,4047482.504,3279,35.724789
390701.3197,4047482.504,3275,37.574177
390710.6725,4047482.504,3275,43.501278
390720.0253,4047482.504,3275,47.654415
390729.3781,4047482.504,3276,49.006451
390738.7309,4047482.504,3276,48.339378
390748.0837,4047482.504,3275,46.74007
390757.4365,4047482.504,3274,43.970314
390766.7893,4047482.504,3272,39.689976
390776.1421,4047482.504,3270,35.054615
390785.4949,4047482.504,3268,33.323704
390794.8478,4047482.504,3265,33.868816
390804.2006,4047482.504,3261,37.099236
390813.5534,4047482.504,3255,39.109711
390822.9062,4047482.504,3250,38.47551
390832.259,4047482.504,3244,37.167957
390841.6118,4047482.504,3239,35.77161
390850.9646,4047482.504,3234,36.022137
390860.3174,4047482.504,3228,34.728809
390869.6702,4047482.504,3223,34.160545
390879.023,4047482.504,3217,34.728809
390888.3758,4047482.504,3212,35.724789
390897.7286,4047482.504,3207,37.099236
390907.0814,4047482.504,3202,36.538555
390916.4343,4047482.504,3198,33.837246
390925.7871,4047482.504,3197,33.752766
390935.1399,4047482.504,3198,35.113159
390944.4927,4047482.504,3199,34.688869
390953.8455,4047482.504,3200,34.119186
390963.1983,4047482.504,3202,35.083916
390972.5511,4047482.504,3205,36.39526
390981.9039,4047482.504,3208,36.671738
390991.2567,4047482.504,3210,36.39526
391000.6095,4047482.504,3213,36.13224
391009.9623,4047482.504,3216,36.39526
391019.3151,4047482.504,3218,37.674129
391028.668,4047482.504,3221,39.528492
391038.0208,4047482.504,3224,43.50695
391047.3736,4047482.504,3231,48.598381
391056.7264,4047482.504,3240,49.158665
391066.0792,4047482.504,3247,48.046532
391075.432,4047482.504,3256,53.779907
391084.7848,4047482.504,3271,58.016239
391094.1376,4047482.504,3286,52.320728
391103.4904,4047482.504,3295,43.83783
391112.8432,4047482.504,3303,44.424725
391122.196,4047482.504,3313,43.636829
391131.5488,4047482.504,3321,38.451813
391140.9017,4047482.504,3328,33.356274
391150.2545,4047482.504,3333,35.431416
391159.6073,4047482.504,3341,45.192127
391168.9601,4047482.504,3352,56.490669
391178.3129,4047482.504,3369,64.280159
391187.6657,4047482.504,3390,61.656555
391197.0185,4047482.504,3400,45.432438
390299.1489,4047473.151,3627,42.714672
390308.5017,4047473.151,3617,57.239014
390317.8545,4047473.151,3601,58.360203
390327.2073,4047473.151,3588,51.183456
390336.5601,4047473.151,3579,44.963104
390345.913,4047473.151,3570,42.436821
390355.2658,4047473.151,3562,44.215515
390364.6186,4047473.151,3552,46.59914
390373.9714,4047473.151,3543,43.948315
390383.3242,4047473.151,3535,40.768631
390392.677,4047473.151,3528,39.155121
390402.0298,4047473.151,3521,36.986927
390411.3826,4047473.151,3515,37.847546
390420.7354,4047473.151,3508,43.56921
390430.0882,4047473.151,3499,47.255043
390439.441,4047473.151,3490,47.885216
390448.7938,4047473.151,3481,45.372738
390458.1467,4047473.151,3474,41.538605
390467.4995,4047473.151,3468,44.057968
390476.8523,4047473.151,3459,51.724838
390486.2051,4047473.151,3446,53.006905
390495.5579,4047473.151,3436,46.955494
390504.9107,4047473.151,3428,39.993671
390514.2635,4047473.151,3422,36.969578
390523.6163,4047473.151,3415,38.043438
390532.9691,4047473.151,3408,35.836937
390542.3219,4047473.151,3402,40.100704
390551.6747,4047473.151,3392,46.228729
390561.0275,4047473.151,3382,42.461185
390570.3804,4047473.151,3375,35.696629
390579.7332,4047473.151,3369,31.179171
390589.086,4047473.151,3364,26.956604
390598.4388,4047473.151,3360,32.187622
390607.7916,4047473.151,3352,38.292923
390617.1444,4047473.151,3344,35.836937
390626.4972,4047473.151,3338,37.847546
390635.85,4047473.151,3330,40.270424
390645.2028,4047473.151,3322,39.878677
390654.5556,4047473.151,3314,42.097675
390663.9084,4047473.151,3305,43.653683
390673.2612,4047473.151,3296,42.491592
390682.6141,4047473.151,3289,40.389523
390691.9669,4047473.151,3284,40.242268
390701.3197,4047473.151,3283,43.90974
390710.6725,4047473.151,3284,47.445446
390720.0253,4047473.151,3286,49.166229
390729.3781,4047473.151,3287,49.320366
390738.7309,4047473.151,3287,48.132603
390748.0837,4047473.151,3285,46.068283
390757.4365,4047473.151,3283,43.68734
390766.7893,4047473.151,3279,40.93116
390776.1421,4047473.151,3276,36.113945
390785.4949,4047473.151,3273,32.245747
390794.8478,4047473.151,3269,31.166786
390804.2006,4047473.151,3265,32.905426
390813.5534,4047473.151,3260,35.316406
390822.9062,4047473.151,3254,36.960899
390832.259,4047473.151,3248,35.743534
390841.6118,4047473.151,3243,33.614552
390850.9646,4047473.151,3237,34.528126
390860.3174,4047473.151,3231,34.160545
390869.6702,4047473.151,3226,34.728809
390879.023,4047473.151,3220,33.528912
390888.3758,4047473.151,3217,34.324936
390897.7286,4047473.151,3212,37.167957
390907.0814,4047473.151,3208,36.715885
390916.4343,4047473.151,3204,34.067341
390925.7871,4047473.151,3204,34.324936
390935.1399,4047473.151,3205,35.113159
390944.4927,4047473.151,3206,35.696629
390953.8455,4047473.151,3207,37.064762
390963.1983,4047473.151,3209,37.872166
390972.5511,4047473.151,3212,37.30452
390981.9039,4047473.151,3214,37.30452
390991.2567,4047473.151,3217,37.582531
391000.6095,4047473.151,3219,37.30452
391009.9623,4047473.151,3222,38.300907
391019.3151,4047473.151,3225,40.93116
391028.668,4047473.151,3229,43.370193
391038.0208,4047473.151,3233,45.886768
391047.3736,4047473.151,3239,48.181541
391056.7264,4047473.151,3246,48.120342
391066.0792,4047473.151,3254,48.181541
391075.432,4047473.151,3262,51.887989
391084.7848,4047473.151,3275,54.046452
391094.1376,4047473.151,3287,48.594437
391103.4904,4047473.151,3296,42.375725
391112.8432,4047473.151,3304,43.997761
391122.196,4047473.151,3314,43.56921
391131.5488,4047473.151,3322,37.338478
391140.9017,4047473.151,3328,33.269272
391150.2545,4047473.151,3334,36.969578
391159.6073,4047473.151,3342,46.01598
391168.9601,4047473.151,3353,52.661461
391178.3129,4047473.151,3366,56.668903
391187.6657,4047473.151,3380,55.576351
391197.0185,4047473.151,3390,44.461956
390299.1489,4047463.799,3635,44.849792
390308.5017,4047463.799,3623,59.519447
390317.8545,4047463.799,3606,60.841026
390327.2073,4047463.799,3591,54.046452
390336.5601,4047463.799,3581,46.59914
390345.913,4047463.799,3572,42.666718
390355.2658,4047463.799,3565,43.18005
390364.6186,4047463.799,3556,46.354843
390373.9714,4047463.799,3546,44.683357
390383.3242,4047463.799,3538,40.816212
390392.677,4047463.799,3531,38.067757
390402.0298,4047463.799,3525,36.786274
390411.3826,4047463.799,3519,38.284939
390420.7354,4047463.799,3512,41.877796
390430.0882,4047463.799,3504,45.457237
390439.441,4047463.799,3495,47.255043
390448.7938,4047463.799,3486,45.126343
390458.1467,4047463.799,3478,40.93116
390467.4995,4047463.799,3471,39.993671
390476.8523,4047463.799,3464,47.518307
390486.2051,4047463.799,3452,53.219967
390495.5579,4047463.799,3440,50.226376
390504.9107,4047463.799,3431,43.726505
390514.2635,4047463.799,3423,40.666164
390523.6163,4047463.799,3415,41.922031
390532.9691,4047463.799,3406,40.015137
390542.3219,4047463.799,3400,40.493847
390551.6747,4047463.799,3391,43.970314
390561.0275,4047463.799,3382,40.666164
390570.3804,4047463.799,3375,36.431206
390579.7332,4047463.799,3368,34.688869
390589.086,4047463.799,3362,30.262905
390598.4388,4047463.799,3358,32.035526
390607.7916,4047463.799,3351,37.244919
390617.1444,4047463.799,3344,35.431416
390626.4972,4047463.799,3338,35.836937
390635.85,4047463.799,3330,38.292923
390645.2028,4047463.799,3323,38.577778
390654.5556,4047463.799,3315,40.242268
390663.9084,4047463.799,3307,41.50621
390673.2612,4047463.799,3300,39.777355
390682.6141,4047463.799,3296,41.50621
390691.9669,4047463.799,3293,46.340885
390701.3197,4047463.799,3294,50.37199
390710.6725,4047463.799,3295,51.70623
390720.0253,4047463.799,3297,51.043579
390729.3781,4047463.799,3298,49.305405
390738.7309,4047463.799,3297,47.475494
390748.0837,4047463.799,3294,45.407593
390757.4365,4047463.799,3291,43.56921
390766.7893,4047463.799,3287,42.375725
390776.1421,4047463.799,3282,39.290569
390785.4949,4047463.799,3277,34.966408
390794.8478,4047463.799,3273,32.140972
390804.2006,4047463.799,3268,31.941227
390813.5534,4047463.799,3263,32.361385
390822.9062,4047463.799,3258,34.966408
390832.259,4047463.799,3251,35.883438
390841.6118,4047463.799,3245,33.323704
390850.9646,4047463.799,3240,32.883114
390860.3174,4047463.799,3235,33.005459
390869.6702,4047463.799,3230,34.976231
390879.023,4047463.799,3225,35.210262
390888.3758,4047463.799,3222,35.440964
390897.7286,4047463.799,3218,37.167957
390907.0814,4047463.799,3213,35.316406
390916.4343,4047463.799,3210,32.430382
390925.7871,4047463.799,3210,32.771091
390935.1399,4047463.799,3211,33.038666
390944.4927,4047463.799,3212,33.868816
390953.8455,4047463.799,3214,35.393169
390963.1983,4047463.799,3216,36.332169
390972.5511,4047463.799,3218,36.671738
390981.9039,4047463.799,3221,37.03886
390991.2567,4047463.799,3224,37.30452
391000.6095,4047463.799,3226,38.803547
391009.9623,4047463.799,3229,41.50621
391019.3151,4047463.799,3233,43.18005
391028.668,4047463.799,3237,44.253288
391038.0208,4047463.799,3241,46.391994
391047.3736,4047463.799,3247,48.375538
391056.7264,4047463.799,3254,48.657448
391066.0792,4047463.799,3261,48.594437
391075.432,4047463.799,3269,48.443581
391084.7848,4047463.799,3278,47.968182
391094.1376,4047463.799,3288,44.885944
391103.4904,4047463.799,3296,41.622509
391112.8432,4047463.799,3305,43.139397
391122.196,4047463.799,3314,42.684719
391131.5488,4047463.799,3322,37.798191
391140.9017,4047463.799,3328,34.976231
391150.2545,4047463.799,3335,38.043438
391159.6073,4047463.799,3343,46.74007
391168.9601,4047463.799,3355,50.37199
391178.3129,4047463.799,3365,48.339378
391187.6657,4047463.799,3375,44.719933
390299.1489,4047454.446,3643,41.622509
390308.5017,4047454.446,3630,60.132645
390317.8545,4047454.446,3611,61.993832
390327.2073,4047454.446,3595,56.112526
390336.5601,4047454.446,3584,48.566772
390345.913,4047454.446,3575,43.450123
390355.2658,4047454.446,3567,42.436821
390364.6186,4047454.446,3558,44.963104
390373.9714,4047454.446,3549,44.440693
390383.3242,4047454.446,3541,40.768631
390392.677,4047454.446,3534,36.671738
390402.0298,4047454.446,3528,34.798466
390411.3826,4047454.446,3522,36.39526
390420.7354,4047454.446,3515,39.402546
390430.0882,4047454.446,3508,43.185848
390439.441,4047454.446,3499,46.354843
390448.7938,4047454.446,3489,44.963104
390458.1467,4047454.446,3481,41.402073
390467.4995,4047454.446,3473,38.919064
390476.8523,4047454.446,3466,42.540108
390486.2051,4047454.446,3457,50.708839
390495.5579,4047454.446,3444,51.875748
390504.9107,4047454.446,3433,47.922615
390514.2635,4047454.446,3423,45.070438
390523.6163,4047454.446,3414,45.605137
390532.9691,4047454.446,3404,43.821186
390542.3219,4047454.446,3396,40.768631
390551.6747,4047454.446,3389,41.330063
390561.0275,4047454.446,3381,38.364624
390570.3804,4047454.446,3374,35.985268
390579.7332,4047454.446,3367,36.431206
390589.086,4047454.446,3360,31.964853
390598.4388,4047454.446,3355,29.292879
390607.7916,4047454.446,3350,34.528126
390617.1444,4047454.446,3343,34.976231
390626.4972,4047454.446,3337,32.140972
390635.85,4047454.446,3331,34.273743
390645.2028,4047454.446,3324,36.39526
390654.5556,4047454.446,3318,38.428082
390663.9084,4047454.446,3312,41.01178
390673.2612,4047454.446,3306,41.693146
390682.6141,4047454.446,3304,44.290962
390691.9669,4047454.446,3304,48.017719
390701.3197,4047454.446,3306,50.948364
390710.6725,4047454.446,3308,51.70623
390720.0253,4047454.446,3309,50.938473
390729.3781,4047454.446,3309,49.394905
390738.7309,4047454.446,3307,48.144855
390748.0837,4047454.446,3303,46.298931
390757.4365,4047454.446,3299,43.636829
390766.7893,4047454.446,3294,42.314381
390776.1421,4047454.446,3288,41.031872
390785.4949,4047454.446,3282,38.067757
390794.8478,4047454.446,3276,34.335155
390804.2006,4047454.446,3271,33.137894
390813.5534,4047454.446,3265,31.67909
390822.9062,4047454.446,3260,31.67909
390832.259,4047454.446,3254,33.837246
390841.6118,4047454.446,3248,33.432026
390850.9646,4047454.446,3243,33.005459
390860.3174,4047454.446,3238,31.953045
390869.6702,4047454.446,3235,33.752766
390879.023,4047454.446,3231,35.743534
390888.3758,4047454.446,3228,36.960899
390897.7286,4047454.446,3223,38.514923
390907.0814,4047454.446,3218,35.743534
390916.4343,4047454.446,3216,34.0881
390925.7871,4047454.446,3216,34.877712
390935.1399,4047454.446,3217,35.113159
390944.4927,4047454.446,3218,34.887592
390953.8455,4047454.446,3220,34.406517
390963.1983,4047454.446,3222,35.083916
390972.5511,4047454.446,3225,35.743534
390981.9039,4047454.446,3227,35.46957
390991.2567,4047454.446,3230,36.547466
391000.6095,4047454.446,3233,39.313026
391009.9623,4047454.446,3237,41.693146
391019.3151,4047454.446,3241,43.381638
391028.668,4047454.446,3245,45.649208
391038.0208,4047454.446,3250,47.968182
391047.3736,4047454.446,3256,49.516975
391056.7264,4047454.446,3262,49.819069
391066.0792,4047454.446,3269,48.735798
391075.432,4047454.446,3276,45.590416
391084.7848,4047454.446,3282,42.708687
391094.1376,4047454.446,3290,41.622509
391103.4904,4047454.446,3298,40.015137
391112.8432,4047454.446,3305,41.737923
391122.196,4047454.446,3314,41.997559
391131.5488,4047454.446,3322,39.372765
391140.9017,4047454.446,3330,37.806427
391150.2545,4047454.446,3336,39.689976
391159.6073,4047454.446,3344,47.202652
391168.9601,4047454.446,3356,48.971958
391178.3129,4047454.446,3366,41.871468
391187.6657,4047454.446,3373,31.715084
390299.1489,4047445.093,3646,37.6492
390308.5017,4047445.093,3633,58.646038
390317.8545,4047445.093,3615,60.998337
390327.2073,4047445.093,3599,56.607769
390336.5601,4047445.093,3587,50.423599
390345.913,4047445.093,3577,44.963104
390355.2658,4047445.093,3569,42.436821
390364.6186,4047445.093,3561,43.726505
390373.9714,4047445.093,3552,44.215515
390383.3242,4047445.093,3543,41.04525
390392.677,4047445.093,3536,36.960899
390402.0298,4047445.093,3530,34.728809
390411.3826,4047445.093,3524,35.054615
390420.7354,4047445.093,3518,38.228916
390430.0882,4047445.093,3510,42.369602
390439.441,4047445.093,3501,45.491886
390448.7938,4047445.093,3491,45.491886
390458.1467,4047445.093,3482,42.570351
390467.4995,4047445.093,3474,38.972679
390476.8523,4047445.093,3467,41.14521
390486.2051,4047445.093,3458,48.739704
390495.5579,4047445.093,3446,51.900215
390504.9107,4047445.093,3434,50.654995
390514.2635,4047445.093,3423,47.628998
390523.6163,4047445.093,3413,46.915356
390532.9691,4047445.093,3402,44.683357
390542.3219,4047445.093,3394,40.556107
390551.6747,4047445.093,3386,39.283073
390561.0275,4047445.093,3379,33.77393
390570.3804,4047445.093,3374,32.418903
390579.7332,4047445.093,3367,37.064762
390589.086,4047445.093,3360,33.752766
390598.4388,4047445.093,3355,29.181501
390607.7916,4047445.093,3350,35.393169
390617.1444,4047445.093,3342,35.743534
390626.4972,4047445.093,3337,29.069366
390635.85,4047445.093,3333,32.771091
390645.2028,4047445.093,3328,39.109711
390654.5556,4047445.093,3323,41.065292
390663.9084,4047445.093,3318,41.356289
390673.2612,4047445.093,3315,44.885944
390682.6141,4047445.093,3314,48.983467
390691.9669,4047445.093,3314,50.775829
390701.3197,4047445.093,3317,51.752693
390710.6725,4047445.093,3319,51.70623
390720.0253,4047445.093,3320,50.573803
390729.3781,4047445.093,3320,48.423603
390738.7309,4047445.093,3317,47.136883
390748.0837,4047445.093,3312,46.27557
390757.4365,4047445.093,3306,44.6362
390766.7893,4047445.093,3300,43.404503
390776.1421,4047445.093,3293,42.708687
390785.4949,4047445.093,3286,40.333591
390794.8478,4047445.093,3279,36.786274
390804.2006,4047445.093,3273,35.383595
390813.5534,4047445.093,3266,33.399605
390822.9062,4047445.093,3261,30.262905
390832.259,4047445.093,3256,29.622583
390841.6118,4047445.093,3252,32.059017
390850.9646,4047445.093,3247,34.23267
390860.3174,4047445.093,3243,33.005459
390869.6702,4047445.093,3240,32.883114
390879.023,4047445.093,3237,34.738777
390888.3758,4047445.093,3234,37.632561
390897.7286,4047445.093,3229,39.929092
390907.0814,4047445.093,3224,37.202209
390916.4343,4047445.093,3223,35.431416
390925.7871,4047445.093,3223,35.892719
390935.1399,4047445.093,3224,35.545612
390944.4927,4047445.093,3225,35.287529
390953.8455,4047445.093,3226,35.743534
390963.1983,4047445.093,3228,36.031342
390972.5511,4047445.093,3231,35.743534
390981.9039,4047445.093,3233,36.39526
390991.2567,4047445.093,3236,38.483398
391000.6095,4047445.093,3240,40.761822
391009.9623,4047445.093,3244,42.666718
391019.3151,4047445.093,3248,45.372738
391028.668,4047445.093,3254,47.968182
391038.0208,4047445.093,3259,49.894405
391047.3736,4047445.093,3265,51.076248
391056.7264,4047445.093,3272,50.131889
391066.0792,4047445.093,3278,47.167614
391075.432,4047445.093,3283,43.18005
391084.7848,4047445.093,3288,39.777355
391094.1376,4047445.093,3293,38.292923
391103.4904,4047445.093,3300,39.155121
391112.8432,4047445.093,3307,41.590294
391122.196,4047445.093,3316,41.622509
391131.5488,4047445.093,3323,40.556107
391140.9017,4047445.093,3331,40.78904
391150.2545,4047445.093,3339,43.185848
391159.6073,4047445.093,3348,47.479782
391168.9601,4047445.093,3358,46.405899
391178.3129,4047445.093,3367,34.406517
390289.7961,4047435.74,3649,8.664311
390299.1489,4047435.74,3645,39.66074
390308.5017,4047435.74,3633,56.259007
390317.8545,4047435.74,3617,58.463806
390327.2073,4047435.74,3603,55.747635
390336.5601,4047435.74,3590,51.752693
390345.913,4047435.74,3580,47.044273
390355.2658,4047435.74,3571,43.232151
390364.6186,4047435.74,3563,43.034351
390373.9714,4047435.74,3554,43.523956
390383.3242,4047435.74,3546,40.78904
390392.677,4047435.74,3539,37.574177
390402.0298,4047435.74,3532,35.054615
390411.3826,4047435.74,3526,35.743534
390420.7354,4047435.74,3519,39.109711
390430.0882,4047435.74,3511,42.827938
390439.441,4047435.74,3502,44.777214
390448.7938,4047435.74,3493,45.536308
390458.1467,4047435.74,3483,43.56921
390467.4995,4047435.74,3475,38.788082
390476.8523,4047435.74,3468,41.871468
390486.2051,4047435.74,3458,48.315216
390495.5579,4047435.74,3447,51.196392
390504.9107,4047435.74,3435,51.222218
390514.2635,4047435.74,3423,47.755611
390523.6163,4047435.74,3414,45.629639
390532.9691,4047435.74,3404,44.446011
390542.3219,4047435.74,3396,43.5466
390551.6747,4047435.74,3387,43.636829
390561.0275,4047435.74,3380,38.569935
390570.3804,4047435.74,3376,37.125042
390579.7332,4047435.74,3371,43.387356
390589.086,4047435.74,3363,43.404503
390598.4388,4047435.74,3359,40.631855
390607.7916,4047435.74,3354,43.953819
390617.1444,4047435.74,3346,43.953819
390626.4972,4047435.74,3341,38.428082
390635.85,4047435.74,3339,38.067757
390645.2028,4047435.74,3336,42.515869
390654.5556,4047435.74,3330,45.372738
390663.9084,4047435.74,3325,45.176975
390673.2612,4047435.74,3325,47.620514
390682.6141,4047435.74,3326,51.900215
390691.9669,4047435.74,3327,54.510544
390701.3197,4047435.74,3329,54.369507
390710.6725,4047435.74,3332,51.851234
390720.0253,4047435.74,3332,48.132603
390729.3781,4047435.74,3330,44.94257
390738.7309,4047435.74,3325,44.057968
390748.0837,4047435.74,3320,44.588886
390757.4365,4047435.74,3313,45.095879
390766.7893,4047435.74,3306,44.488491
390776.1421,4047435.74,3298,44.43005
390785.4949,4047435.74,3289,42.172329
390794.8478,4047435.74,3282,38.47551
390804.2006,4047435.74,3275,35.743534
390813.5534,4047435.74,3269,34.528126
390822.9062,4047435.74,3263,33.005459
390832.259,4047435.74,3259,30.367256
390841.6118,4047435.74,3256,31.216267
390850.9646,4047435.74,3252,33.582489
390860.3174,4047435.74,3248,33.1269
390869.6702,4047435.74,3245,31.388294
390879.023,4047435.74,3243,31.388294
390888.3758,4047435.74,3240,34.48769
390897.7286,4047435.74,3235,37.30452
390907.0814,4047435.74,3231,36.13224
390916.4343,4047435.74,3229,34.877712
390925.7871,4047435.74,3230,34.324936
390935.1399,4047435.74,3230,33.356274
390944.4927,4047435.74,3231,33.868816
390953.8455,4047435.74,3233,35.393169
390963.1983,4047435.74,3235,36.332169
390972.5511,4047435.74,3237,37.929462
390981.9039,4047435.74,3240,40.576801
390991.2567,4047435.74,3243,42.277454
391000.6095,4047435.74,3247,43.926285
391009.9623,4047435.74,3252,46.516651
391019.3151,4047435.74,3257,49.454231
391028.668,4047435.74,3263,50.855751
391038.0208,4047435.74,3269,50.855751
391047.3736,4047435.74,3276,49.3465
391056.7264,4047435.74,3281,45.766064
391066.0792,4047435.74,3286,41.661079
391075.432,4047435.74,3290,38.292923
391084.7848,4047435.74,3294,37.30452
391094.1376,4047435.74,3298,37.781708
391103.4904,4047435.74,3303,40.720898
391112.8432,4047435.74,3311,42.666718
391122.196,4047435.74,3318,42.442917
391131.5488,4047435.74,3326,42.630653
391140.9017,4047435.74,3334,43.370193
391150.2545,4047435.74,3342,45.996914
391159.6073,4047435.74,3352,46.391994
391168.9601,4047435.74,3361,40.78904
391178.3129,4047435.74,3368,22.515453
390289.7961,4047426.387,3649,18.295492
390299.1489,4047426.387,3644,41.065292
390308.5017,4047426.387,3633,53.195259
390317.8545,4047426.387,3619,55.45013
390327.2073,4047426.387,3606,54.251915
390336.5601,4047426.387,3594,51.43964
390345.913,4047426.387,3583,48.375538
390355.2658,4047426.387,3573,44.699043
390364.6186,4047426.387,3565,43.450123
390373.9714,4047426.387,3556,43.726505
390383.3242,4047426.387,3548,41.402073
390392.677,4047426.387,3540,38.002827
390402.0298,4047426.387,3534,34.497807
390411.3826,4047426.387,3528,36.856354
390420.7354,4047426.387,3520,40.761822
390430.0882,4047426.387,3512,43.94281
390439.441,4047426.387,3502,45.070438
390448.7938,4047426.387,3493,45.447323
390458.1467,4047426.387,3483,43.898701
390467.4995,4047426.387,3475,38.726063
390476.8523,4047426.387,3468,42.265125
390486.2051,4047426.387,3458,47.968182
390495.5579,4047426.387,3447,49.990631
390504.9107,4047426.387,3435,49.616013
390514.2635,4047426.387,3425,46.354843
390523.6163,4047426.387,3416,44.085255
390532.9691,4047426.387,3409,44.693817
390542.3219,4047426.387,3402,46.631088
390551.6747,4047426.387,3396,49.158665
390561.0275,4047426.387,3388,48.226246
390570.3804,4047426.387,3384,46.125122
390579.7332,4047426.387,3380,49.006451
390589.086,4047426.387,3373,50.855751
